@attribute UserCPU_Time_training numeric
@attribute UserCPU_Time_testing numeric
@attribute UserCPU_Time_millis_training numeric
@attribute UserCPU_Time_millis_testing numeric
@attribute Serialized_Model_Size numeric
@attribute Serialized_Train_Set_Size numeric
@attribute Serialized_Test_Set_Size numeric
@attribute Coverage_of_Test_Cases_By_Regions numeric
@attribute Size_of_Predicted_Regions numeric
@attribute Summary string

@data

pima_diabetes,1,10,weka.classifiers.lazy.IBk,'-K 9 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20200101.1949,692,76,58,18,0,76.315789,23.684211,0,0.420339,0.329002,0.403648,72.679244,85.071104,70.453875,54.081699,16.372175,0.927025,0.711601,0.215423,20.362061,0.267922,28.901265,0.92,46,0.538462,14,0.461538,12,0.08,4,0.766667,0.92,0.836364,0.443991,0.804615,0.86243,0.763158,0.381619,0.618381,0.236842,0.760965,0.763158,0.745728,0.443991,0.804615,0.798398,0.703896,0.763158,0,0.003,0,0,0,0,73161,71348,9132,100,94.078947,?
Glass,1,1,weka.classifiers.lazy.IBk,'-K 9 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20200101.1949,192,22,13,9,0,59.090909,40.909091,0,0.390769,0.123148,0.263665,58.186917,81.293298,48.002519,32.801902,15.200617,2.181933,1.490996,0.690937,23.174842,1.053402,48.278387,1,7,0.333333,5,0.666667,10,0,0,0.583333,1,0.736842,0.62361,0.957143,0.866893,0.590909,0.209957,0.790043,0.409091,?,0.590909,?,?,0.881807,0.678596,?,0.590909,0,0.001,0,0,0,0,24452,22563,4033,95.454545,34.415584,?
Glass,1,2,weka.classifiers.lazy.IBk,'-K 9 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20200101.1949,192,22,14,8,0,63.636364,36.363636,0,0.489855,0.121711,0.266355,57.543345,82.182041,47.702958,31.805749,15.89721,2.168316,1.445716,0.7226,25.658367,1.166289,53.787789,0.571429,4,0.066667,1,0.933333,14,0.428571,3,0.8,0.571429,0.666667,0.561011,0.814286,0.688312,0.636364,0.162805,0.837195,0.363636,?,0.636364,?,?,0.851948,0.677368,?,0.636364,0,0.001,0,0,0,0,24452,22563,4033,95.454545,31.818182,?
Glass,1,3,weka.classifiers.lazy.IBk,'-K 9 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20200101.1949,192,22,15,7,0,68.181818,31.818182,0,0.552326,0.123148,0.260021,57.936805,79.783086,49.182986,24.377049,24.805937,2.23559,1.108048,1.127543,26.393601,1.199709,53.664087,1,7,0.333333,5,0.666667,10,0,0,0.583333,1,0.736842,0.62361,0.890476,0.747279,0.681818,0.13658,0.86342,0.318182,?,0.681818,?,?,0.891342,0.730373,?,0.681818,0,0.001,0,0,0,0,24452,22563,4033,100,33.116883,?
Glass,1,4,weka.classifiers.lazy.IBk,'-K 9 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20200101.1949,192,22,14,8,0,63.636364,36.363636,0,0.507003,0.126023,0.263083,58.623119,79.70948,50.496248,32.577058,17.91919,2.295284,1.480775,0.814509,25.797873,1.172631,51.088692,0.571429,4,0.266667,4,0.733333,11,0.428571,3,0.5,0.571429,0.533333,0.295084,0.852381,0.717347,0.636364,0.155662,0.844338,0.363636,?,0.636364,?,?,0.855411,0.695957,?,0.636364,0,0.001,0,0,0,0,24452,22563,4033,95.454545,34.415584,?
Glass,1,5,weka.classifiers.lazy.IBk,'-K 9 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20200101.1949,193,21,15,6,0,71.428571,28.571429,0,0.601266,0.091322,0.22624,42.930323,69.356088,46.480972,25.318613,21.162359,2.21338,1.205648,1.007731,28.202743,1.342988,60.675889,0.857143,6,0.214286,3,0.785714,11,0.142857,1,0.666667,0.857143,0.75,0.612372,0.954082,0.866213,0.714286,0.105556,0.894444,0.285714,?,0.714286,?,?,0.935088,0.807634,?,0.714286,0,0,0,0,0,0,24561,22672,3924,95.238095,28.571429,?
Glass,1,6,weka.classifiers.lazy.IBk,'-K 9 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20200101.1949,193,21,12,9,0,57.142857,42.857143,0,0.407524,0.137997,0.273616,64.872243,83.879657,46.480972,41.565806,4.915165,2.21338,1.979324,0.234055,21.16243,1.007735,45.529234,0.714286,5,0.142857,2,0.857143,12,0.285714,2,0.714286,0.714286,0.714286,0.571429,0.913265,0.847619,0.571429,0.152632,0.847368,0.428571,0.566138,0.571429,0.560714,0.428419,0.824436,0.663452,0.356548,0.571429,0,0,0,0,0,0,24561,22672,3924,90.47619,35.37415,?
Glass,1,7,weka.classifiers.lazy.IBk,'-K 9 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20200101.1949,193,21,11,10,0,52.380952,47.619048,0,0.339623,0.12294,0.279233,57.794204,85.601629,46.480972,45.728248,0.752723,2.21338,2.177536,0.035844,23.466442,1.11745,50.486125,0.857143,6,0.428571,6,0.571429,8,0.142857,1,0.5,0.857143,0.631579,0.408248,0.80102,0.597619,0.52381,0.195238,0.804762,0.47619,?,0.52381,?,?,0.80503,0.620975,?,0.52381,0,0,0,0,0,0,24561,22672,3924,85.714286,29.251701,?
Glass,1,8,weka.classifiers.lazy.IBk,'-K 9 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20200101.1949,193,21,14,7,0,66.666667,33.333333,0,0.514851,0.107884,0.239964,51.490081,74.831407,44.430294,27.566971,16.863323,2.115728,1.312713,0.803015,26.679208,1.270438,60.047337,0.857143,6,0.285714,4,0.714286,10,0.142857,1,0.6,0.857143,0.705882,0.53936,0.877551,0.755875,0.666667,0.161783,0.838217,0.333333,?,0.666667,?,?,0.873469,0.752639,?,0.666667,0,0,0,0,0,0,24561,22672,3924,95.238095,30.612245,?
Glass,1,9,weka.classifiers.lazy.IBk,'-K 9 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20200101.1949,193,21,14,7,0,66.666667,33.333333,0,0.51,0.12294,0.240783,58.676129,75.086773,44.430294,28.365839,16.064455,2.115728,1.350754,0.764974,23.73527,1.130251,53.421366,0.857143,6,0.285714,4,0.714286,10,0.142857,1,0.6,0.857143,0.705882,0.53936,0.938776,0.848485,0.666667,0.156227,0.843773,0.333333,?,0.666667,?,?,0.908255,0.753001,?,0.666667,0,0,0,0,0,0,24561,22672,3924,95.238095,36.734694,?
Glass,1,10,weka.classifiers.lazy.IBk,'-K 9 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20200101.1949,193,21,13,8,0,61.904762,38.095238,0,0.458065,0.118424,0.261958,56.520315,81.690197,44.430294,37.468705,6.961589,2.115728,1.784224,0.331504,23.884067,1.137337,53.756266,1,7,0.428571,6,0.571429,8,0,0,0.538462,1,0.7,0.5547,0.918367,0.777056,0.619048,0.153175,0.846825,0.380952,?,0.619048,?,?,0.890117,0.748737,?,0.619048,0,0,0,0,0,0,24561,22672,3924,90.47619,32.653061,?
iris,1,1,weka.classifiers.lazy.IBk,'-K 9 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20200101.1949,135,15,14,1,0,93.333333,6.666667,0,0.9,0.050356,0.148198,11.330049,31.437488,23.774438,2.297262,21.477176,1.584963,0.153151,1.431812,21.477176,1.431812,90.33726,1,5,0,0,1,10,0,0,1,1,1,1,1,1,0.933333,0.033333,0.966667,0.066667,0.944444,0.933333,0.93266,0.906276,1,1,0.93266,0.933333,0,0.001,0,0,0,0,12310,10633,2353,100,44.444444,?
iris,1,2,weka.classifiers.lazy.IBk,'-K 9 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20200101.1949,135,15,15,0,0,100,0,0,1,0.001074,0.001141,0.241688,0.242002,23.774438,0.034896,23.739541,1.584963,0.002326,1.582636,23.739541,1.582636,99.853219,1,5,0,0,1,10,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,12310,10633,2353,100,33.333333,?
iris,1,3,weka.classifiers.lazy.IBk,'-K 9 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20200101.1949,135,15,15,0,0,100,0,0,1,0.006021,0.023653,1.35468,5.017623,23.774438,0.20534,23.569097,1.584963,0.013689,1.571273,23.569097,1.571273,99.136298,1,5,0,0,1,10,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,12310,10633,2353,100,35.555556,?
iris,1,4,weka.classifiers.lazy.IBk,'-K 9 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20200101.1949,135,15,15,0,0,100,0,0,1,0.025725,0.062322,5.788177,13.22043,23.774438,0.907125,22.867313,1.584963,0.060475,1.524488,22.867313,1.524488,96.184453,1,5,0,0,1,10,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,12310,10633,2353,100,42.222222,?
iris,1,5,weka.classifiers.lazy.IBk,'-K 9 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20200101.1949,135,15,14,1,0,93.333333,6.666667,0,0.9,0.04543,0.138638,10.221675,29.409527,23.774438,1.958152,21.816285,1.584963,0.130543,1.454419,21.816285,1.454419,91.763623,1,5,0,0,1,10,0,0,1,1,1,1,1,1,0.933333,0.033333,0.966667,0.066667,0.944444,0.933333,0.93266,0.906276,1,1,0.93266,0.933333,0,0,0,0,0,0,12310,10633,2353,100,40,?
iris,1,6,weka.classifiers.lazy.IBk,'-K 9 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20200101.1949,135,15,14,1,0,93.333333,6.666667,0,0.9,0.045422,0.167202,10.220036,35.468825,23.774438,2.540659,21.233779,1.584963,0.169377,1.415585,21.595081,1.439672,90.833194,1,5,0,0,1,10,0,0,1,1,1,1,1,1,0.933333,0.033333,0.966667,0.066667,0.944444,0.933333,0.93266,0.906276,1,1,0.93266,0.933333,0,0.001,0,0,0,0,12310,10633,2353,100,40,?
iris,1,7,weka.classifiers.lazy.IBk,'-K 9 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20200101.1949,135,15,14,1,0,93.333333,6.666667,0,0.9,0.032621,0.128637,7.339738,27.288116,23.774438,1.525431,22.249007,1.584963,0.101695,1.483267,22.249007,1.483267,93.583736,1,5,0,0,1,10,0,0,1,1,1,1,1,1,0.933333,0.033333,0.966667,0.066667,0.944444,0.933333,0.93266,0.906276,1,1,0.93266,0.933333,0,0,0,0,0,0,12310,10633,2353,100,37.777778,?
iris,1,8,weka.classifiers.lazy.IBk,'-K 9 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20200101.1949,135,15,14,1,0,93.333333,6.666667,0,0.9,0.07006,0.178435,15.763547,37.851782,23.774438,3.166988,20.60745,1.584963,0.211133,1.37383,20.60745,1.37383,86.679021,1,5,0,0,1,10,0,0,1,1,1,1,1,1,0.933333,0.033333,0.966667,0.066667,0.944444,0.933333,0.93266,0.906276,0.986667,0.977778,0.93266,0.933333,0,0,0,0,0,0,12310,10633,2353,100,44.444444,?
iris,1,9,weka.classifiers.lazy.IBk,'-K 9 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20200101.1949,135,15,14,1,0,93.333333,6.666667,0,0.9,0.084839,0.186025,19.08867,39.461941,23.774438,3.582024,20.192413,1.584963,0.238802,1.346161,20.192413,1.346161,84.933295,1,5,0,0,1,10,0,0,1,1,1,1,1,1,0.933333,0.033333,0.966667,0.066667,0.944444,0.933333,0.93266,0.906276,0.993333,0.977778,0.93266,0.933333,0,0,0,0,0,0,12310,10633,2353,100,44.444444,?
iris,1,10,weka.classifiers.lazy.IBk,'-K 9 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20200101.1949,135,15,15,0,0,100,0,0,1,0.035577,0.090974,8.004926,19.298466,23.774438,1.321718,22.45272,1.584963,0.088115,1.496848,22.45272,1.496848,94.440594,1,5,0,0,1,10,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,12310,10633,2353,100,42.222222,?
soybean,1,1,weka.classifiers.lazy.IBk,'-K 9 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20200101.1949,614,69,63,6,0,91.304348,8.695652,0,0.904652,0.019404,0.088115,20.156216,40.14811,267.786855,28.762505,239.02435,3.880969,0.416848,3.464121,239.02435,3.464121,89.25918,1,2,0,0,1,67,0,0,1,1,1,1,1,1,0.913043,0.013043,0.986957,0.086957,0.928986,0.913043,0.911958,0.905906,0.996281,0.977336,0.937184,0.913043,0,0.008,0,0.015625,0,15.625,205177,202240,29475,100,11.060259,?
soybean,1,2,weka.classifiers.lazy.IBk,'-K 9 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20200101.1949,614,69,62,7,0,89.855072,10.144928,0,0.888375,0.017536,0.084115,18.215443,38.325604,267.786855,27.536045,240.25081,3.880969,0.399073,3.481896,240.25081,3.481896,89.717178,1,2,0.014925,1,0.985075,66,0,0,0.666667,1,0.8,0.81038,1,1,0.898551,0.013476,0.986524,0.101449,?,0.898551,?,?,0.999447,0.991304,?,0.898551,0,0.008,0,0,0,0,205169,202240,29475,100,10.678871,?
soybean,1,3,weka.classifiers.lazy.IBk,'-K 9 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20200101.1949,614,69,62,7,0,89.855072,10.144928,0,0.888401,0.01824,0.085864,18.975937,39.190074,265.180215,26.415918,238.764296,3.843192,0.382839,3.460352,238.839181,3.461437,90.066742,1,2,0,0,1,67,0,0,1,1,1,1,1,1,0.898551,0.015217,0.984783,0.101449,?,0.898551,?,?,0.993249,0.963953,?,0.898551,0.001,0.008,0,0,0,0,205169,202240,29475,100,10.221205,?
soybean,1,4,weka.classifiers.lazy.IBk,'-K 9 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20200101.1949,615,68,59,9,0,86.764706,13.235294,0,0.85253,0.019756,0.094851,20.617753,43.445789,255.151643,30.388704,224.762938,3.75223,0.446893,3.305337,225.036634,3.309362,88.197212,1,2,0,0,1,66,0,0,1,1,1,1,1,1,0.867647,0.021943,0.978057,0.132353,?,0.867647,?,?,0.989077,0.944679,?,0.867647,0,0.008,0,0.015625,0,15.625,205502,202557,29158,100,9.829721,?
soybean,1,5,weka.classifiers.lazy.IBk,'-K 9 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20200101.1949,615,68,62,6,0,91.176471,8.823529,0,0.902556,0.020572,0.092839,21.449622,42.478668,256.172375,29.438023,226.734352,3.767241,0.432912,3.334329,226.792648,3.335186,88.531266,1,2,0,0,1,66,0,0,1,1,1,1,1,1,0.911765,0.01346,0.98654,0.088235,0.947059,0.911765,0.914297,0.911374,0.992011,0.955572,0.950309,0.911765,0,0.008,0,0,0,0,205486,202557,29158,100,10.371517,?
soybean,1,6,weka.classifiers.lazy.IBk,'-K 9 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20200101.1949,615,68,58,10,0,85.294118,14.705882,0,0.837902,0.024112,0.108214,25.098648,49.420271,259.391913,38.2338,221.158113,3.814587,0.562262,3.252325,221.939376,3.263814,85.561409,1,2,0,0,1,66,0,0,1,1,1,1,1,1,0.852941,0.020635,0.979365,0.147059,?,0.852941,?,?,0.985294,0.933785,?,0.852941,0,0.008,0,0.015625,0,15.625,205478,202557,29158,100,10.526316,?
soybean,1,7,weka.classifiers.lazy.IBk,'-K 9 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20200101.1949,615,68,60,8,0,88.235294,11.764706,0,0.86995,0.022041,0.096977,22.942993,44.288562,259.391913,31.725716,227.666197,3.814587,0.466555,3.348032,227.666197,3.348032,87.769196,1,2,0,0,1,66,0,0,1,1,1,1,1,1,0.882353,0.016149,0.983851,0.117647,?,0.882353,?,?,0.993671,0.961778,?,0.882353,0,0.007,0,0,0,0,205478,202557,29158,100,10.294118,?
soybean,1,8,weka.classifiers.lazy.IBk,'-K 9 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20200101.1949,615,68,62,6,0,91.176471,8.823529,0,0.902741,0.022119,0.093669,23.010367,42.750874,260.757564,30.783038,229.974527,3.83467,0.452692,3.381978,229.974527,3.381978,88.194767,1,2,0,0,1,66,0,0,1,1,1,1,1,1,0.911765,0.011662,0.988338,0.088235,?,0.911765,?,?,0.995383,0.963504,?,0.911765,0,0.008,0,0,0,0,205518,202557,29158,100,10.758514,?
soybean,1,9,weka.classifiers.lazy.IBk,'-K 9 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20200101.1949,615,68,59,9,0,86.764706,13.235294,0,0.855148,0.025318,0.105696,26.283421,48.126447,264.814206,37.031366,227.78284,3.894327,0.544579,3.349748,228.003893,3.352998,86.09957,1,2,0.015152,1,0.984848,65,0,0,0.666667,1,0.8,0.810287,1,1,0.867647,0.018109,0.981891,0.132353,0.905275,0.867647,0.866539,0.86237,0.990778,0.954929,0.906929,0.867647,0.001,0.007,0,0.015625,0,15.625,205502,202557,29158,100,11.377709,?
soybean,1,10,weka.classifiers.lazy.IBk,'-K 9 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20200101.1949,615,68,58,10,0,85.294118,14.705882,0,0.838671,0.022973,0.101832,23.848984,46.367059,264.814206,35.1948,229.619406,3.894327,0.517571,3.376756,229.824664,3.379774,86.787136,1,2,0.015152,1,0.984848,65,0,0,0.666667,1,0.8,0.810287,1,1,0.852941,0.020353,0.979647,0.147059,?,0.852941,?,?,0.994392,0.971773,?,0.852941,0,0.008,0,0,0,0,205486,202557,29158,100,11.22291,?
unbalanced,1,1,weka.classifiers.lazy.IBk,'-K 9 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20200101.1949,770,86,85,1,0,98.837209,1.162791,0,0,0.022102,0.11429,82.437029,106.539031,7.928616,14.158652,-6.230036,0.092193,0.164635,-0.072442,-19.14796,-0.222651,-241.504445,0,0,0,0,1,85,1,1,?,0,?,?,0.458824,0.011628,0.988372,0.988372,0.011628,0.011628,?,0.988372,?,?,0.458824,0.976071,?,0.988372,0,0.012,0,0,0,0,231054,228377,27965,98.837209,54.069767,?
unbalanced,1,2,weka.classifiers.lazy.IBk,'-K 9 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20200101.1949,770,86,85,1,0,98.837209,1.162791,0,0,0.029851,0.120413,111.342544,112.24623,7.928616,15.223471,-7.294855,0.092193,0.177017,-0.084824,-32.591764,-0.378974,-411.064983,0,0,0,0,1,85,1,1,?,0,?,?,0.435294,0.011628,0.988372,0.988372,0.011628,0.011628,?,0.988372,?,?,0.435294,0.975508,?,0.988372,0,0.013,0,0,0,0,231054,228377,27965,98.837209,56.395349,?
unbalanced,1,3,weka.classifiers.lazy.IBk,'-K 9 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20200101.1949,770,86,85,1,0,98.837209,1.162791,0,0,0.023393,0.113663,87.254615,105.953849,7.928616,14.305838,-6.377222,0.092193,0.166347,-0.074154,-23.871734,-0.277578,-301.083239,0,0,0,0,1,85,1,1,?,0,?,?,0.447059,0.011628,0.988372,0.988372,0.011628,0.011628,?,0.988372,?,?,0.447059,0.975814,?,0.988372,0,0.013,0,0.015625,0,15.625,231054,228377,27965,98.837209,55.232558,?
unbalanced,1,4,weka.classifiers.lazy.IBk,'-K 9 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20200101.1949,770,86,85,1,0,98.837209,1.162791,0,0,0.02081,0.113659,77.619443,105.950793,7.928616,13.988753,-6.060137,0.092193,0.16266,-0.070467,-16.286541,-0.189378,-205.414679,0,0,0,0,1,85,1,1,?,0,?,?,0.464706,0.011628,0.988372,0.988372,0.011628,0.011628,?,0.988372,?,?,0.464706,0.976206,?,0.988372,0,0.013,0,0.015625,0,15.625,231054,228377,27965,98.837209,53.488372,?
unbalanced,1,5,weka.classifiers.lazy.IBk,'-K 9 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20200101.1949,770,86,84,2,0,97.674419,2.325581,0,0,0.035018,0.142266,95.049444,94.22591,14.00522,8.246023,5.759197,0.162851,0.095884,0.066967,-23.198793,-0.269753,-165.643906,0,0,0,0,1,84,1,2,?,0,?,?,0.934524,0.166667,0.976744,0.976744,0.023256,0.023256,?,0.976744,?,?,0.934524,0.977887,?,0.976744,0,0.013,0,0.015625,0,15.625,231054,228377,27965,100,56.976744,?
unbalanced,1,6,weka.classifiers.lazy.IBk,'-K 9 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20200101.1949,770,86,84,2,0,97.674419,2.325581,0,0,0.02856,0.154352,77.520207,102.230751,14.00522,26.215191,-12.209971,0.162851,0.304828,-0.141976,-10.259518,-0.119297,-73.254958,0,0,0,0,1,84,1,2,?,0,?,?,0.47619,0.023256,0.976744,0.976744,0.023256,0.023256,?,0.976744,?,?,0.47619,0.953515,?,0.976744,0,0.015,0,0.015625,0,15.625,231054,228377,27965,97.674419,52.325581,?
unbalanced,1,7,weka.classifiers.lazy.IBk,'-K 9 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20200101.1949,771,85,84,1,0,98.823529,1.176471,0,0,0.02628,0.11808,97.61159,109.443918,7.905407,14.692703,-6.787296,0.093005,0.172855,-0.079851,-25.91121,-0.304838,-327.765671,0,0,0,0,1,84,1,1,?,0,?,?,0.446429,0.011765,0.988235,0.988235,0.011765,0.011765,?,0.988235,?,?,0.446429,0.975495,?,0.988235,0,0.013,0,0.015625,0,15.625,231347,228670,27672,98.823529,55.294118,?
unbalanced,1,8,weka.classifiers.lazy.IBk,'-K 9 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20200101.1949,771,85,84,1,0,98.823529,1.176471,0,0,0.030201,0.108474,112.173061,100.540525,7.905407,5.757129,2.148277,0.093005,0.067731,0.025274,-36.365166,-0.427825,-460.003729,0,0,0,0,1,84,1,1,?,0,?,?,0.910714,0.066667,0.988235,0.988235,0.011765,0.011765,?,0.988235,?,?,0.910714,0.98706,?,0.988235,0.001,0.012,0,0.015625,0,15.625,231347,228670,27672,100,58.823529,?
unbalanced,1,9,weka.classifiers.lazy.IBk,'-K 9 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20200101.1949,771,85,84,1,0,98.823529,1.176471,0,0,0.019746,0.113688,73.342472,105.372829,7.905407,13.820495,-5.915089,0.093005,0.162594,-0.069589,-13.459123,-0.158343,-170.252119,0,0,0,0,1,84,1,1,?,0,?,?,0.470238,0.011765,0.988235,0.988235,0.011765,0.011765,?,0.988235,?,?,0.470238,0.976057,?,0.988235,0,0.012,0,0.015625,0,15.625,231347,228670,27672,98.823529,52.941176,?
unbalanced,1,10,weka.classifiers.lazy.IBk,'-K 9 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20200101.1949,771,85,84,1,0,98.823529,1.176471,0,0,0.018439,0.111754,68.488648,103.580889,7.905407,13.627884,-5.722477,0.093005,0.160328,-0.067323,-12.460057,-0.146589,-157.614372,0,0,0,0,1,84,1,1,?,0,?,?,0.470238,0.011765,0.988235,0.988235,0.011765,0.011765,?,0.988235,?,?,0.470238,0.976064,?,0.988235,0,0.013,0,0.015625,0,15.625,231347,228670,27672,98.823529,52.941176,?
vote,1,1,weka.classifiers.lazy.IBk,'-K 9 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20200101.1949,391,44,41,3,0,93.181818,6.818182,0,0.857759,0.090601,0.231197,19.103497,47.481873,42.346182,10.249952,32.09623,0.962413,0.232953,0.72946,34.466851,0.783338,81.393055,0.925926,25,0.058824,1,0.941176,16,0.074074,2,0.961538,0.925926,0.943396,0.858724,0.986928,0.991625,0.931818,0.064716,0.935284,0.068182,0.933469,0.931818,0.932149,0.858724,0.986928,0.988358,0.928841,0.931818,0,0.003,0,0,0,0,70285,67952,10697,100,64.772727,?
vote,1,2,weka.classifiers.lazy.IBk,'-K 9 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20200101.1949,391,44,39,5,0,88.636364,11.363636,0,0.762931,0.106485,0.273349,22.452571,56.138808,42.346182,13.636266,28.709916,0.962413,0.309915,0.652498,32.557117,0.739934,76.883239,0.888889,24,0.117647,2,0.882353,15,0.111111,3,0.923077,0.888889,0.90566,0.76379,0.978214,0.985738,0.886364,0.115122,0.884878,0.113636,0.888403,0.886364,0.886915,0.76379,0.978214,0.981031,0.881402,0.886364,0,0.002,0,0,0,0,70069,67952,10697,100,61.363636,?
