@attribute Size_of_Predicted_Regions numeric
@attribute Summary {'Number of leaves: 27\nSize of the tree: 32\n','Number of leaves: 16\nSize of the tree: 19\n','Number of leaves: 4\nSize of the tree: 6\n','Number of leaves: 4\nSize of the tree: 7\n','Number of leaves: 3\nSize of the tree: 5\n','Number of leaves: 85\nSize of the tree: 127\n','Number of leaves: 40\nSize of the tree: 60\n','Number of leaves: 84\nSize of the tree: 125\n','Number of leaves: 81\nSize of the tree: 111\n','Number of leaves: 67\nSize of the tree: 94\n','Number of leaves: 81\nSize of the tree: 118\n','Number of leaves: 114\nSize of the tree: 152\n','Number of leaves: 92\nSize of the tree: 127\n','Number of leaves: 66\nSize of the tree: 96\n','Number of leaves: 121\nSize of the tree: 164\n','Number of leaves: 17\nSize of the tree: 33\n','Number of leaves: 16\nSize of the tree: 31\n','Number of leaves: 24\nSize of the tree: 47\n','Number of leaves: 19\nSize of the tree: 37\n','Number of leaves: 15\nSize of the tree: 29\n','Number of leaves: 13\nSize of the tree: 25\n','Number of leaves: 9\nSize of the tree: 17\n','Number of leaves: 30\nSize of the tree: 59\n','Number of leaves: 22\nSize of the tree: 43\n','Number of leaves: 27\nSize of the tree: 53\n','Number of leaves: 23\nSize of the tree: 45\n','Number of leaves: 25\nSize of the tree: 49\n','Number of leaves: 21\nSize of the tree: 41\n','Number of leaves: 26\nSize of the tree: 51\n','Number of leaves: 5\nSize of the tree: 9\n','Number of leaves: 64\nSize of the tree: 96\n','Number of leaves: 62\nSize of the tree: 95\n','Number of leaves: 58\nSize of the tree: 88\n','Number of leaves: 58\nSize of the tree: 89\n','Number of leaves: 66\nSize of the tree: 101\n','Number of leaves: 55\nSize of the tree: 84\n','Number of leaves: 69\nSize of the tree: 103\n','Number of leaves: 71\nSize of the tree: 106\n','Number of leaves: 55\nSize of the tree: 85\n','Number of leaves: 55\nSize of the tree: 86\n','Number of leaves: 1\nSize of the tree: 1\n'}
@attribute measureTreeSize numeric
@attribute measureNumLeaves numeric
@attribute measureNumRules numeric
@attribute measureAttributesUsed numeric
@attribute measureNumIterations numeric
@attribute measureNumAttributesSelected numeric
@attribute measureSelectionTime numeric
@attribute measureTime numeric

@data

german_credit,1,3,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20191229.1705,900,100,68,32,0,68,32,0,0.207921,0.362085,0.510721,86.174271,111.448459,88.129157,12949.51477,-12861.385613,0.881292,129.495148,-128.613856,9.729145,0.097291,11.039644,0.8,56,0.6,18,0.4,12,0.2,14,0.756757,0.8,0.777778,0.208947,0.545714,0.716006,0.68,0.48,0.52,0.32,0.668191,0.68,0.673016,0.208947,0.545714,0.621214,0.603175,0.68,0.004,0.001,0,0.015625,0,15.625,28077,181623,24023,88,88.5,'Number of leaves: 84\nSize of the tree: 125\n',125,84,84,?,?,?,?,?
german_credit,1,4,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20191229.1705,900,100,70,30,0,70,30,0,0.210526,0.348681,0.482744,82.984191,105.343271,88.129157,6517.791556,-6429.662398,0.881292,65.177916,-64.296624,13.010764,0.130108,14.763291,0.857143,60,0.666667,20,0.333333,10,0.142857,10,0.75,0.857143,0.8,0.218218,0.611429,0.754105,0.7,0.509524,0.490476,0.3,0.675,0.7,0.68,0.218218,0.611429,0.664096,0.6,0.7,0.005,0,0,0,0,0,25433,181623,24023,94,92,'Number of leaves: 81\nSize of the tree: 111\n',111,81,81,?,?,?,?,?
german_credit,1,5,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20191229.1705,900,100,72,28,0,72,28,0,0.333333,0.357013,0.472084,84.967195,103.017196,88.129157,8654.342233,-8566.213076,0.881292,86.543422,-85.662131,12.502294,0.125023,14.186331,0.8,56,0.466667,14,0.533333,16,0.2,14,0.8,0.8,0.8,0.333333,0.684286,0.799819,0.72,0.386667,0.613333,0.28,0.72,0.72,0.72,0.333333,0.684286,0.695843,0.666667,0.72,0.005,0,0,0,0,0,22471,181623,24023,92,92,'Number of leaves: 67\nSize of the tree: 94\n',94,67,67,?,?,?,?,?
german_credit,1,6,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20191229.1705,900,100,69,31,0,69,31,0,0.225,0.358678,0.490572,85.363355,107.05143,88.129157,9731.760713,-9643.631556,0.881292,97.317607,-96.436316,11.354282,0.113543,12.883684,0.814286,57,0.6,18,0.4,12,0.185714,13,0.76,0.814286,0.786207,0.226779,0.720476,0.852594,0.69,0.475714,0.524286,0.31,0.676,0.69,0.681254,0.226779,0.720476,0.726404,0.611285,0.69,0.005,0,0.015625,0,15.625,0,26791,181623,24023,91,93.5,'Number of leaves: 81\nSize of the tree: 118\n',118,81,81,?,?,?,?,?
german_credit,1,7,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20191229.1705,900,100,73,27,0,73,27,0,0.311224,0.324915,0.465372,77.328024,101.552466,88.129157,7582.968474,-7494.839317,0.881292,75.829685,-74.948393,18.873954,0.18874,21.416243,0.857143,60,0.566667,17,0.433333,13,0.142857,10,0.779221,0.857143,0.816327,0.316309,0.657857,0.780181,0.73,0.439524,0.560476,0.27,0.71502,0.73,0.718598,0.316309,0.657857,0.692815,0.653446,0.73,0.005,0,0,0,0,0,32595,181623,24023,93,90,'Number of leaves: 114\nSize of the tree: 152\n',152,114,114,?,?,?,?,?
german_credit,1,8,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20191229.1705,900,100,67,33,0,67,33,0,0.175,0.364887,0.489905,86.841189,106.905954,88.129157,4379.623882,-4291.494725,0.881292,43.796239,-42.914947,8.479096,0.084791,9.621216,0.8,56,0.633333,19,0.366667,11,0.2,14,0.746667,0.8,0.772414,0.176383,0.661905,0.793111,0.67,0.503333,0.496667,0.33,0.654667,0.67,0.66069,0.176383,0.661905,0.684372,0.586207,0.67,0.005,0,0.015625,0,15.625,0,28273,181623,24023,96,95,'Number of leaves: 92\nSize of the tree: 127\n',127,92,92,?,?,?,?,?
german_credit,1,9,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20191229.1705,900,100,76,24,0,76,24,0,0.368421,0.317546,0.429115,75.574269,93.64045,88.129157,4360.180492,-4272.051334,0.881292,43.601805,-42.720513,22.09567,0.220957,25.071918,0.9,63,0.566667,17,0.433333,13,0.1,7,0.7875,0.9,0.84,0.381881,0.75619,0.8481,0.76,0.426667,0.573333,0.24,0.74625,0.76,0.744,0.381881,0.75619,0.760536,0.68,0.76,0.005,0,0,0,0,0,22883,181623,24023,96,94.5,'Number of leaves: 66\nSize of the tree: 96\n',96,66,66,?,?,?,?,?
german_credit,1,10,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20191229.1705,900,100,74,26,0,74,26,0,0.315789,0.317744,0.459316,75.621294,100.230979,88.129157,7583.459504,-7495.330346,0.881292,75.834595,-74.953303,20.964011,0.20964,23.787826,0.885714,62,0.6,18,0.4,12,0.114286,8,0.775,0.885714,0.826667,0.327327,0.592143,0.736739,0.74,0.454286,0.545714,0.26,0.7225,0.74,0.722667,0.327327,0.592143,0.665313,0.653333,0.74,0.005,0,0,0,0,0,34755,181623,24023,90,88.5,'Number of leaves: 121\nSize of the tree: 164\n',164,121,121,?,?,?,?,?
pima_diabetes,1,1,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20191229.1705,691,77,58,19,0,75.324675,24.675325,0,0.47165,0.301978,0.430494,66.374939,90.21716,71.9683,2201.617559,-2129.649259,0.934653,28.592436,-27.657783,25.023818,0.324985,34.770612,0.78,39,0.296296,8,0.703704,19,0.22,11,0.829787,0.78,0.804124,0.4733,0.81963,0.890817,0.753247,0.269543,0.730457,0.246753,0.760901,0.753247,0.755924,0.4733,0.81963,0.796113,0.735395,0.753247,0.003,0,0.015625,0,15.625,0,8970,71247,9233,97.402597,92.857143,'Number of leaves: 17\nSize of the tree: 33\n',33,17,17,?,?,?,?,?
pima_diabetes,1,2,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20191229.1705,691,77,62,15,0,80.519481,19.480519,0,0.596295,0.280429,0.384632,61.638501,80.605945,71.9683,1120.192632,-1048.224332,0.934653,14.547956,-13.613303,28.88956,0.375189,40.142062,0.78,39,0.148148,4,0.851852,23,0.22,11,0.906977,0.78,0.83871,0.607167,0.818889,0.863978,0.805195,0.173343,0.826657,0.194805,0.82615,0.805195,0.809041,0.607167,0.818889,0.803822,0.796404,0.805195,0.002,0.001,0,0,0,0,8606,71247,9233,98.701299,88.961039,'Number of leaves: 16\nSize of the tree: 31\n',31,16,16,?,?,?,?,?
pima_diabetes,1,3,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20191229.1705,691,77,58,19,0,75.324675,24.675325,0,0.47165,0.290292,0.432193,63.806438,90.573265,71.9683,5412.933473,-5340.965172,0.934653,70.297837,-69.363184,26.316104,0.341768,36.566244,0.78,39,0.296296,8,0.703704,19,0.22,11,0.829787,0.78,0.804124,0.4733,0.755185,0.810988,0.753247,0.269543,0.730457,0.246753,0.760901,0.753247,0.755924,0.4733,0.755185,0.740201,0.735395,0.753247,0.003,0,0,0,0,0,11518,71247,9233,92.207792,87.012987,'Number of leaves: 24\nSize of the tree: 47\n',47,24,24,?,?,?,?,?
pima_diabetes,1,4,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20191229.1705,691,77,56,21,0,72.727273,27.272727,0,0.385405,0.330026,0.458062,72.540013,95.994435,71.9683,4347.504738,-4275.536438,0.934653,56.4611,-55.526447,19.867979,0.258026,27.60657,0.82,41,0.444444,12,0.555556,15,0.18,9,0.773585,0.82,0.796117,0.386899,0.721852,0.782432,0.727273,0.351717,0.648283,0.272727,0.721484,0.727273,0.723223,0.386899,0.721852,0.709427,0.692176,0.727273,0.003,0,0,0,0,0,9698,71247,9233,94.805195,87.012987,'Number of leaves: 19\nSize of the tree: 37\n',37,19,19,?,?,?,?,?
pima_diabetes,1,5,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20191229.1705,691,77,63,14,0,81.818182,18.181818,0,0.579235,0.279577,0.38294,61.451115,80.251428,71.9683,51.919018,20.049282,0.934653,0.674273,0.26038,29.072191,0.377561,40.395829,0.92,46,0.37037,10,0.62963,17,0.08,4,0.821429,0.92,0.867925,0.588889,0.798148,0.845864,0.818182,0.268552,0.731448,0.181818,0.817254,0.818182,0.811964,0.588889,0.798148,0.7998,0.788129,0.818182,0.002,0,0.015625,0,15.625,0,8242,71247,9233,100,98.701299,'Number of leaves: 15\nSize of the tree: 29\n',29,15,15,?,?,?,?,?
pima_diabetes,1,6,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20191229.1705,691,77,51,26,0,66.233766,33.766234,0,0.232362,0.401014,0.516497,88.143226,108.240429,71.9683,5435.275956,-5363.307656,0.934653,70.587999,-69.653346,8.50355,0.110436,11.815689,0.78,39,0.555556,15,0.444444,12,0.22,11,0.722222,0.78,0.75,0.234,0.600741,0.711477,0.662338,0.437893,0.562107,0.337662,0.651923,0.662338,0.655325,0.234,0.600741,0.607666,0.615,0.662338,0.006,0,0,0,0,0,7514,71247,9233,93.506494,94.155844,'Number of leaves: 13\nSize of the tree: 25\n',25,13,13,?,?,?,?,?
pima_diabetes,1,7,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20191229.1705,691,77,53,24,0,68.831169,31.168831,0,0.291411,0.350929,0.455081,77.134442,95.369692,71.9683,2207.178783,-2135.210483,0.934653,28.66466,-27.730006,16.00974,0.207919,22.245544,0.8,40,0.518519,14,0.481481,13,0.2,10,0.740741,0.8,0.769231,0.293465,0.736667,0.825212,0.688312,0.40683,0.59317,0.311688,0.679194,0.688312,0.681838,0.293465,0.736667,0.714557,0.644615,0.688312,0.002,0,0,0,0,0,6058,71247,9233,96.103896,87.012987,'Number of leaves: 9\nSize of the tree: 17\n',17,9,9,?,?,?,?,?
pima_diabetes,1,8,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20191229.1705,691,77,50,27,0,64.935065,35.064935,0,0.223384,0.372637,0.540034,81.905834,113.173099,71.9683,6518.685661,-6446.71736,0.934653,84.658255,-83.723602,11.542089,0.149897,16.03774,0.74,37,0.518519,14,0.481481,13,0.26,13,0.72549,0.74,0.732673,0.223477,0.615185,0.734042,0.649351,0.427869,0.572131,0.350649,0.646422,0.649351,0.647779,0.223477,0.615185,0.628207,0.61162,0.649351,0.003,0,0,0,0,0,13702,71247,9233,89.61039,80.519481,'Number of leaves: 30\nSize of the tree: 59\n',59,30,30,?,?,?,?,?
pima_diabetes,1,9,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20191229.1705,692,76,58,18,0,76.315789,23.684211,0,0.442997,0.274445,0.422443,60.627014,89.032279,70.453875,2197.194671,-2126.740797,0.927025,28.910456,-27.983432,27.512074,0.362001,39.049767,0.88,44,0.461538,12,0.538462,14,0.12,6,0.785714,0.88,0.830189,0.450836,0.825,0.882307,0.763158,0.344696,0.655304,0.236842,0.756391,0.763158,0.754415,0.450836,0.825,0.800756,0.719442,0.763158,0.003,0,0,0,0,0,10790,71348,9132,97.368421,84.210526,'Number of leaves: 22\nSize of the tree: 43\n',43,22,22,?,?,?,?,?
pima_diabetes,1,10,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20191229.1705,692,76,58,18,0,76.315789,23.684211,0,0.453674,0.275709,0.412938,60.906402,87.028993,70.453875,3265.502142,-3195.048267,0.927025,42.967133,-42.040109,27.497263,0.361806,39.028744,0.86,43,0.423077,11,0.576923,15,0.14,7,0.796296,0.86,0.826923,0.457055,0.794231,0.838842,0.763158,0.326235,0.673765,0.236842,0.757133,0.763158,0.757844,0.457055,0.794231,0.791012,0.725962,0.763158,0.003,0,0,0,0,0,12610,71348,9132,96.052632,90.131579,'Number of leaves: 27\nSize of the tree: 53\n',53,27,27,?,?,?,?,?
Glass,1,1,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20191229.1705,192,22,17,5,0,77.272727,22.727273,0,0.685714,0.080334,0.232643,37.957359,71.728696,48.002519,3230.063037,-3182.060518,2.181933,146.821047,-144.639114,32.500321,1.477287,67.70545,1,7,0.266667,4,0.733333,11,0,0,0.636364,1,0.777778,0.68313,0.938095,0.790476,0.772727,0.089394,0.910606,0.227273,0.838843,0.772727,0.763709,0.718644,0.886079,0.767183,0.772487,0.772727,0.002,0,0,0,0,0,15813,22563,4033,86.363636,22.727273,'Number of leaves: 23\nSize of the tree: 45\n',45,23,23,?,?,?,?,?
Glass,1,2,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20191229.1705,192,22,18,4,0,81.818182,18.181818,0,0.755556,0.060535,0.206248,28.620077,63.636525,47.702958,2155.83227,-2108.129311,2.168316,97.992376,-95.82406,37.950725,1.725033,79.556334,0.714286,5,0.133333,2,0.866667,13,0.285714,2,0.714286,0.714286,0.714286,0.580952,0.809524,0.805195,0.818182,0.072944,0.927056,0.181818,0.82684,0.818182,0.818182,0.739314,0.906277,0.837072,0.862857,0.818182,0.001,0,0,0,0,0,16377,22563,4033,86.363636,18.831169,'Number of leaves: 24\nSize of the tree: 47\n',47,24,24,?,?,?,?,?
Glass,1,3,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20191229.1705,192,22,14,8,0,63.636364,36.363636,0,0.521739,0.106318,0.297193,50.018852,91.188877,49.182986,3240.212508,-3191.029522,2.23559,147.282387,-145.046796,29.604066,1.345639,60.19168,0.857143,6,0.2,3,0.8,12,0.142857,1,0.666667,0.857143,0.75,0.622532,0.847619,0.724026,0.636364,0.124459,0.875541,0.363636,0.627273,0.636364,0.611014,0.495485,0.858604,0.71343,0.61859,0.636364,0.001,0,0,0,0,0,11865,22563,4033,81.818182,21.428571,'Number of leaves: 16\nSize of the tree: 31\n',31,16,16,?,?,?,?,?
Glass,1,4,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20191229.1705,192,22,13,9,0,59.090909,40.909091,0,0.454545,0.129884,0.333385,60.419149,101.009719,50.496248,5387.389767,-5336.893519,2.295284,244.881353,-242.586069,23.573454,1.071521,46.683576,0.285714,2,0.066667,1,0.933333,14,0.714286,5,0.666667,0.285714,0.4,0.297301,0.809524,0.612121,0.590909,0.157826,0.842174,0.409091,?,0.590909,?,?,0.772602,0.536118,?,0.590909,0.001,0,0,0,0,0,15813,22563,4033,77.272727,24.675325,'Number of leaves: 23\nSize of the tree: 45\n',45,23,23,?,?,?,?,?
Glass,1,5,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20191229.1705,193,21,14,7,0,66.666667,33.333333,0,0.566372,0.105815,0.286108,49.743402,87.70917,46.480972,3237.066723,-3190.585751,2.21338,154.146034,-151.932655,27.042589,1.287742,58.179913,0.714286,5,0.142857,2,0.857143,12,0.285714,2,0.714286,0.714286,0.714286,0.571429,0.77551,0.584725,0.666667,0.08914,0.91086,0.333333,0.675397,0.666667,0.654195,0.561966,0.812305,0.617471,0.623016,0.666667,0.002,0,0.015625,0,15.625,0,15249,22672,3924,80.952381,24.489796,'Number of leaves: 22\nSize of the tree: 43\n',43,22,22,?,?,?,?,?
Glass,1,6,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20191229.1705,193,21,13,8,0,61.904762,38.095238,0,0.473354,0.117534,0.319555,55.252817,97.962587,46.480972,7523.096811,-7476.615839,2.21338,358.242705,-356.029326,22.179255,1.056155,47.716849,0.714286,5,0,0,1,14,0.285714,2,1,0.714286,0.833333,0.790569,0.867347,0.839827,0.619048,0.150251,0.849749,0.380952,0.675325,0.619048,0.624868,0.505277,0.717335,0.591734,0.531481,0.619048,0.002,0,0,0,0,0,16941,22672,3924,66.666667,22.44898,'Number of leaves: 25\nSize of the tree: 49\n',49,25,25,?,?,?,?,?
Glass,1,7,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20191229.1705,193,21,14,7,0,66.666667,33.333333,0,0.551829,0.111937,0.310456,52.621293,95.173393,46.480972,6448.990619,-6402.509648,2.21338,307.094791,-304.881412,27.693641,1.318745,59.580599,0.857143,6,0.357143,5,0.642857,9,0.142857,1,0.545455,0.857143,0.666667,0.47194,0.678571,0.450938,0.666667,0.14787,0.85213,0.333333,0.689755,0.666667,0.64127,0.53424,0.736484,0.564372,0.761111,0.666667,0.001,0,0,0,0,0,16377,22672,3924,71.428571,19.047619,'Number of leaves: 24\nSize of the tree: 47\n',47,24,24,?,?,?,?,?
Glass,1,8,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20191229.1705,193,21,13,8,0,61.904762,38.095238,0,0.490909,0.110013,0.307205,52.506422,95.800093,44.430294,4308.833821,-4264.403527,2.115728,205.182563,-203.066835,26.058972,1.240903,58.651361,0.428571,3,0.071429,1,0.928571,13,0.571429,4,0.75,0.428571,0.545455,0.428746,0.69898,0.642857,0.619048,0.132357,0.867643,0.380952,?,0.619048,?,?,0.808115,0.651077,?,0.619048,0.001,0,0,0,0,0,15249,22672,3924,80.952381,21.088435,'Number of leaves: 22\nSize of the tree: 43\n',43,22,22,?,?,?,?,?
Glass,1,9,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20191229.1705,193,21,12,9,0,57.142857,42.857143,0,0.392283,0.115004,0.312099,54.888179,97.326219,44.430294,5380.824117,-5336.393823,2.115728,256.22972,-254.113992,21.023861,1.001136,47.318753,0.571429,4,0.214286,3,0.785714,11,0.428571,3,0.571429,0.571429,0.571429,0.357143,0.795918,0.790476,0.571429,0.193407,0.806593,0.428571,?,0.571429,?,?,0.775746,0.650907,?,0.571429,0.001,0,0,0,0,0,14685,22672,3924,76.190476,19.047619,'Number of leaves: 21\nSize of the tree: 41\n',41,21,21,?,?,?,?,?
Glass,1,10,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20191229.1705,193,21,15,6,0,71.428571,28.571429,0,0.593548,0.0902,0.270293,43.049933,84.289504,44.430294,4303.242551,-4258.812256,2.115728,204.916312,-202.800584,27.893905,1.328281,62.781276,1,7,0.285714,4,0.714286,10,0,0,0.636364,1,0.777778,0.6742,0.887755,0.719481,0.714286,0.126923,0.873077,0.285714,0.767677,0.714286,0.698035,0.62028,0.824592,0.658761,0.665344,0.714286,0.001,0,0,0,0,0,17505,22672,3924,80.952381,20.408163,'Number of leaves: 26\nSize of the tree: 51\n',51,26,26,?,?,?,?,?
iris,1,1,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20191229.1705,135,15,14,1,0,93.333333,6.666667,0,0.9,0.045016,0.169318,10.128603,35.917699,23.774438,2.632715,21.141722,1.584963,0.175514,1.409448,21.615654,1.441044,90.919727,1,5,0,0,1,10,0,0,1,1,1,1,1,1,0.933333,0.033333,0.966667,0.066667,0.944444,0.933333,0.93266,0.906276,1,1,0.93266,0.933333,0,0,0,0,0,0,4236,10633,2353,100,35.555556,'Number of leaves: 4\nSize of the tree: 7\n',7,4,4,?,?,?,?,?
iris,1,2,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20191229.1705,135,15,15,0,0,100,0,0,1,0.010588,0.015887,2.382303,3.37004,23.774438,0.347856,23.426581,1.584963,0.02319,1.561772,23.426581,1.561772,98.536848,1,5,0,0,1,10,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0.001,0,0,0,0,0,4640,10633,2353,100,33.333333,'Number of leaves: 5\nSize of the tree: 9\n',9,5,5,?,?,?,?,?
iris,1,3,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20191229.1705,135,15,15,0,0,100,0,0,1,0.010588,0.015887,2.382303,3.37004,23.774438,0.347856,23.426581,1.584963,0.02319,1.561772,23.426581,1.561772,98.536848,1,5,0,0,1,10,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,4640,10633,2353,100,33.333333,'Number of leaves: 5\nSize of the tree: 9\n',9,5,5,?,?,?,?,?
iris,1,4,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20191229.1705,135,15,15,0,0,100,0,0,1,0.010588,0.015887,2.382303,3.37004,23.774438,0.347856,23.426581,1.584963,0.02319,1.561772,23.426581,1.561772,98.536848,1,5,0,0,1,10,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0.001,0,0,0,0,0,4640,10633,2353,100,33.333333,'Number of leaves: 5\nSize of the tree: 9\n',9,5,5,?,?,?,?,?
iris,1,5,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20191229.1705,135,15,14,1,0,93.333333,6.666667,0,0.9,0.058656,0.21278,13.197674,45.137402,23.774438,5.977092,17.797346,1.584963,0.398473,1.18649,21.087633,1.405842,88.698767,1,5,0,0,1,10,0,0,1,1,1,1,1,1,0.933333,0.033333,0.966667,0.066667,0.944444,0.933333,0.93266,0.906276,0.96,0.902222,0.93266,0.933333,0,0,0,0,0,0,4236,10633,2353,93.333333,35.555556,'Number of leaves: 4\nSize of the tree: 7\n',7,4,4,?,?,?,?,?
iris,1,6,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20191229.1705,135,15,15,0,0,100,0,0,1,0.009401,0.014865,2.115172,3.153328,23.774438,0.308798,23.465639,1.584963,0.020587,1.564376,23.465639,1.564376,98.701133,1,5,0,0,1,10,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0.001,0,0,0,0,0,4640,10633,2353,100,33.333333,'Number of leaves: 5\nSize of the tree: 9\n',9,5,5,?,?,?,?,?
iris,1,7,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20191229.1705,135,15,13,2,0,86.666667,13.333333,0,0.8,0.093122,0.298311,20.952381,63.281397,23.774438,2148.139062,-2124.364624,1.584963,143.209271,-141.624308,19.295526,1.286368,81.160809,0.8,4,0,0,1,10,0.2,1,1,0.8,0.888889,0.852803,0.9,0.866667,0.866667,0.066667,0.933333,0.133333,0.904762,0.866667,0.87037,0.820512,0.9,0.815873,0.87037,0.866667,0,0,0,0,0,0,4640,10633,2353,86.666667,33.333333,'Number of leaves: 5\nSize of the tree: 9\n',9,5,5,?,?,?,?,?
iris,1,8,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20191229.1705,135,15,13,2,0,86.666667,13.333333,0,0.8,0.091852,0.294997,20.666667,62.578346,23.774438,1079.621539,-1055.847101,1.584963,71.974769,-70.389807,19.337323,1.289155,81.336617,1,5,0,0,1,10,0,0,1,1,1,1,1,1,0.866667,0.066667,0.933333,0.133333,0.866667,0.866667,0.866667,0.8,0.916667,0.815556,0.866667,0.866667,0.001,0,0.015625,0,15.625,0,4236,10633,2353,86.666667,33.333333,'Number of leaves: 4\nSize of the tree: 7\n',7,4,4,?,?,?,?,?
iris,1,9,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20191229.1705,135,15,15,0,0,100,0,0,1,0.009401,0.014865,2.115172,3.153328,23.774438,0.308798,23.465639,1.584963,0.020587,1.564376,23.465639,1.564376,98.701133,1,5,0,0,1,10,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,4640,10633,2353,100,33.333333,'Number of leaves: 5\nSize of the tree: 9\n',9,5,5,?,?,?,?,?
iris,1,10,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20191229.1705,135,15,15,0,0,100,0,0,1,0.010588,0.015887,2.382303,3.37004,23.774438,0.347856,23.426581,1.584963,0.02319,1.561772,23.426581,1.561772,98.536848,1,5,0,0,1,10,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0.001,0,0,0,0,0,4640,10633,2353,100,33.333333,'Number of leaves: 5\nSize of the tree: 9\n',9,5,5,?,?,?,?,?
soybean,1,1,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20191229.1705,614,69,62,7,0,89.855072,10.144928,0,0.888863,0.015195,0.09954,15.784035,45.353727,267.786855,2170.618893,-1902.832038,3.880969,31.458245,-27.577276,237.82153,3.446689,88.810009,1,2,0,0,1,67,0,0,1,1,1,1,1,1,0.898551,0.013476,0.986524,0.101449,0.918006,0.898551,0.893135,0.889833,0.980408,0.919009,0.9253,0.898551,0.004,0,0,0,0,0,60890,202240,29475,97.101449,8.085431,'Number of leaves: 64\nSize of the tree: 96\n',96,64,64,?,?,?,?,?
soybean,1,2,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20191229.1705,614,69,64,5,0,92.753623,7.246377,0,0.920525,0.011384,0.071403,11.82537,32.533781,267.786855,1087.194875,-819.40802,3.880969,15.756447,-11.875479,249.489879,3.615795,93.167336,1,2,0,0,1,67,0,0,1,1,1,1,1,1,0.927536,0.009128,0.990872,0.072464,?,0.927536,?,?,0.9907,0.964979,?,0.927536,0.003,0,0,0,0,0,60200,202240,29475,98.550725,8.466819,'Number of leaves: 62\nSize of the tree: 95\n',95,62,62,?,?,?,?,?
soybean,1,3,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20191229.1705,614,69,63,6,0,91.304348,8.695652,0,0.90441,0.014211,0.088379,14.784755,40.337818,265.180215,2165.833794,-1900.65358,3.843192,31.388896,-27.545704,238.555467,3.457326,89.959753,1,2,0,0,1,67,0,0,1,1,1,1,1,1,0.913043,0.01215,0.98785,0.086957,?,0.913043,?,?,0.978864,0.92495,?,0.913043,0.003,0,0.015625,0,15.625,0,56490,202240,29475,97.101449,9.305873,'Number of leaves: 58\nSize of the tree: 88\n',88,58,58,?,?,?,?,?
