@attribute UserCPU_Time_training numeric
@attribute UserCPU_Time_testing numeric
@attribute UserCPU_Time_millis_training numeric
@attribute UserCPU_Time_millis_testing numeric
@attribute Serialized_Model_Size numeric
@attribute Serialized_Train_Set_Size numeric
@attribute Serialized_Test_Set_Size numeric
@attribute Coverage_of_Test_Cases_By_Regions numeric
@attribute Size_of_Predicted_Regions numeric
@attribute Summary string

@data

iris,1,7,weka.classifiers.lazy.IBk,'-K 5 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20191230.1734,135,15,14,1,0,93.333333,6.666667,0,0.9,0.046214,0.173653,10.39823,36.837446,23.774438,2.698742,21.075696,1.584963,0.179916,1.405046,21.546442,1.436429,90.628609,1,5,0,0,1,10,0,0,1,1,1,1,1,1,0.933333,0.033333,0.966667,0.066667,0.944444,0.933333,0.93266,0.906276,1,1,0.93266,0.933333,0,0.001,0,0,0,0,12278,10633,2353,100,37.777778,?
iris,1,8,weka.classifiers.lazy.IBk,'-K 5 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20191230.1734,135,15,13,2,0,86.666667,13.333333,0,0.8,0.072763,0.214783,16.371681,45.562332,23.774438,4.017472,19.756965,1.584963,0.267831,1.317131,20.227712,1.348514,85.081767,1,5,0,0,1,10,0,0,1,1,1,1,1,1,0.866667,0.066667,0.933333,0.133333,0.866667,0.866667,0.866667,0.8,0.986667,0.977778,0.866667,0.866667,0,0,0,0,0,0,12278,10633,2353,100,40,?
iris,1,9,weka.classifiers.lazy.IBk,'-K 5 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20191230.1734,135,15,14,1,0,93.333333,6.666667,0,0.9,0.090462,0.197893,20.353982,41.979469,23.774438,3.910686,19.863752,1.584963,0.260712,1.32425,19.863752,1.32425,83.550879,1,5,0,0,1,10,0,0,1,1,1,1,1,1,0.933333,0.033333,0.966667,0.066667,0.944444,0.933333,0.93266,0.906276,0.986667,0.95873,0.93266,0.933333,0.001,0,0,0,0,0,12278,10633,2353,100,44.444444,?
iris,1,10,weka.classifiers.lazy.IBk,'-K 5 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20191230.1734,135,15,15,0,0,100,0,0,1,0.019666,0.060057,4.424779,12.739982,23.774438,0.70672,23.067718,1.584963,0.047115,1.537848,23.067718,1.537848,97.027397,1,5,0,0,1,10,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,12278,10633,2353,100,37.777778,?
soybean,1,1,weka.classifiers.lazy.IBk,'-K 5 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20191230.1734,614,69,64,5,0,92.753623,7.246377,0,0.920544,0.013132,0.074927,13.640861,34.139544,267.786855,19.547262,248.239593,3.880969,0.283294,3.597675,248.239593,3.597675,92.70044,1,2,0,0,1,67,0,0,1,1,1,1,1,1,0.927536,0.01087,0.98913,0.072464,0.93834,0.927536,0.924555,0.920219,0.997101,0.985338,0.942267,0.927536,0,0.007,0,0.015625,0,15.625,205129,202240,29475,100,8.161709,?
soybean,1,2,weka.classifiers.lazy.IBk,'-K 5 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20191230.1734,614,69,65,4,0,94.202899,5.797101,0,0.936435,0.011819,0.068757,12.276826,31.328061,267.786855,16.539198,251.247658,3.880969,0.239699,3.64127,251.247658,3.64127,93.823746,1,2,0,0,1,67,0,0,1,1,1,1,1,1,0.942029,0.008696,0.991304,0.057971,?,0.942029,?,?,0.998913,0.993478,?,0.942029,0,0.007,0,0,0,0,205169,202240,29475,100,7.856598,?
soybean,1,3,weka.classifiers.lazy.IBk,'-K 5 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20191230.1734,614,69,65,4,0,94.202899,5.797101,0,0.936317,0.012383,0.069642,12.882995,31.78595,265.180215,18.261961,246.918254,3.843192,0.264666,3.578525,246.993138,3.579611,93.141616,1,2,0,0,1,67,0,0,1,1,1,1,1,1,0.942029,0.008696,0.991304,0.057971,0.949934,0.942029,0.942131,0.936336,0.996635,0.98022,0.963312,0.942029,0,0.007,0,0.015625,0,15.625,205145,202240,29475,100,8.314264,?
soybean,1,4,weka.classifiers.lazy.IBk,'-K 5 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20191230.1734,615,68,60,8,0,88.235294,11.764706,0,0.869168,0.015722,0.084073,16.408132,38.508796,255.151643,23.409944,231.741699,3.75223,0.344264,3.407966,231.741699,3.407966,90.825086,1,2,0,0,1,66,0,0,1,1,1,1,1,1,0.882353,0.0197,0.9803,0.117647,?,0.882353,?,?,0.992095,0.959833,?,0.882353,0,0.007,0,0,0,0,205462,202557,29158,100,8.513932,?
soybean,1,5,weka.classifiers.lazy.IBk,'-K 5 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20191230.1734,615,68,63,5,0,92.647059,7.352941,0,0.918777,0.015124,0.082147,15.769487,37.586517,256.172375,21.359289,234.813087,3.767241,0.314107,3.453134,234.813087,3.453134,91.662142,1,2,0,0,1,66,0,0,1,1,1,1,1,1,0.926471,0.011216,0.988784,0.073529,0.952731,0.926471,0.927213,0.924731,0.99388,0.962949,0.955369,0.926471,0,0.007,0,0,0,0,205486,202557,29158,100,7.972136,?
soybean,1,6,weka.classifiers.lazy.IBk,'-K 5 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20191230.1734,615,68,56,12,0,82.352941,17.647059,0,0.805483,0.019135,0.101989,19.917923,46.577653,259.391913,32.212357,227.179556,3.814587,0.473711,3.340876,227.75556,3.349346,87.803647,1,2,0,0,1,66,0,0,1,1,1,1,1,1,0.823529,0.025122,0.974878,0.176471,?,0.823529,?,?,0.990528,0.953016,?,0.823529,0,0.007,0,0.015625,0,15.625,205446,202557,29158,100,8.513932,?
soybean,1,7,weka.classifiers.lazy.IBk,'-K 5 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20191230.1734,615,68,62,6,0,91.176471,8.823529,0,0.902741,0.017196,0.085175,17.899778,38.898646,259.391913,24.218695,235.173218,3.814587,0.356157,3.45843,235.173218,3.45843,90.663281,1,2,0,0,1,66,0,0,1,1,1,1,1,1,0.911765,0.011662,0.988338,0.088235,?,0.911765,?,?,0.996537,0.978792,?,0.911765,0,0.007,0,0,0,0,205446,202557,29158,100,8.591331,?
soybean,1,8,weka.classifiers.lazy.IBk,'-K 5 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20191230.1734,615,68,64,4,0,94.117647,5.882353,0,0.935269,0.014962,0.077467,15.564944,35.356228,260.757564,20.423677,240.333887,3.83467,0.300348,3.534322,240.333887,3.534322,92.167561,1,2,0,0,1,66,0,0,1,1,1,1,1,1,0.941176,0.008973,0.991027,0.058824,0.945588,0.941176,0.937822,0.933572,0.997436,0.981249,0.947984,0.941176,0,0.007,0,0.015625,0,15.625,205518,202557,29158,100,8.591331,?
soybean,1,9,weka.classifiers.lazy.IBk,'-K 5 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20191230.1734,615,68,59,9,0,86.764706,13.235294,0,0.855762,0.019663,0.098792,20.412453,44.982855,264.814206,30.575248,234.238958,3.894327,0.449636,3.444691,234.46001,3.447941,88.53755,1,2,0.015152,1,0.984848,65,0,0,0.666667,1,0.8,0.810287,1,1,0.867647,0.014797,0.985203,0.132353,0.904412,0.867647,0.863069,0.861545,0.9927,0.954251,0.893696,0.867647,0,0.007,0,0,0,0,205462,202557,29158,100,9.133127,?
soybean,1,10,weka.classifiers.lazy.IBk,'-K 5 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20191230.1734,615,68,58,10,0,85.294118,14.705882,0,0.838671,0.017671,0.095856,18.34516,43.646208,264.814206,37.074052,227.740154,3.894327,0.545207,3.34912,236.420064,3.476766,89.277712,1,2,0.015152,1,0.984848,65,0,0,0.666667,1,0.8,0.810287,1,1,0.852941,0.020353,0.979647,0.147059,?,0.852941,?,?,0.989682,0.94658,?,0.852941,0.001,0.007,0,0,0,0,205462,202557,29158,98.529412,8.668731,?
unbalanced,1,1,weka.classifiers.lazy.IBk,'-K 5 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20191230.1734,770,86,85,1,0,98.837209,1.162791,0,0,0.023503,0.121985,87.664835,113.71213,7.928616,13.64545,-5.716834,0.092193,0.158668,-0.066475,-13.967675,-0.162415,-176.167878,0,0,0,0,1,85,1,1,?,0,?,?,0.476471,0.011628,0.988372,0.988372,0.011628,0.011628,?,0.988372,?,?,0.476471,0.976476,?,0.988372,0,0.011,0,0.015625,0,15.625,231022,228377,27965,98.837209,52.325581,?
unbalanced,1,2,weka.classifiers.lazy.IBk,'-K 5 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20191230.1734,770,86,85,1,0,98.837209,1.162791,0,0,0.028152,0.125746,105.004142,117.217916,7.928616,14.289119,-6.360503,0.092193,0.166153,-0.073959,-21.385507,-0.248669,-269.725605,0,0,0,0,1,85,1,1,?,0,?,?,0.464706,0.011628,0.988372,0.988372,0.011628,0.011628,?,0.988372,?,?,0.464706,0.976206,?,0.988372,0,0.011,0,0.015625,0,15.625,231022,228377,27965,98.837209,53.488372,?
unbalanced,1,3,weka.classifiers.lazy.IBk,'-K 5 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20191230.1734,770,86,85,1,0,98.837209,1.162791,0,0,0.023503,0.118115,87.664835,110.104289,7.928616,13.552403,-5.623787,0.092193,0.157586,-0.065393,-16.677527,-0.193925,-210.346004,0,0,0,0,1,85,1,1,?,0,?,?,0.470588,0.011628,0.988372,0.988372,0.011628,0.011628,?,0.988372,?,?,0.470588,0.976347,?,0.988372,0,0.011,0,0.015625,0,15.625,231022,228377,27965,98.837209,52.906977,?
unbalanced,1,4,weka.classifiers.lazy.IBk,'-K 5 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20191230.1734,770,86,85,1,0,98.837209,1.162791,0,0,0.01653,0.112043,61.655874,104.444088,7.928616,12.5869,-4.658284,0.092193,0.146359,-0.054166,-5.550778,-0.064544,-70.009414,0,0,0,0,1,85,1,1,?,0,?,?,0.488235,0.011628,0.988372,0.988372,0.011628,0.011628,?,0.988372,?,?,0.488235,0.976747,?,0.988372,0,0.012,0,0,0,0,231022,228377,27965,98.837209,51.162791,?
unbalanced,1,5,weka.classifiers.lazy.IBk,'-K 5 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20191230.1734,770,86,84,2,0,97.674419,2.325581,0,0,0.035125,0.134681,95.340688,89.202041,14.00522,6.925916,7.079304,0.162851,0.080534,0.082317,-17.495707,-0.203438,-124.922756,0,0,0,0,1,84,1,2,?,0,?,?,0.958333,0.222222,0.976744,0.976744,0.023256,0.023256,?,0.976744,?,?,0.958333,0.980019,?,0.976744,0,0.01,0,0,0,0,231022,228377,27965,100,55.232558,?
unbalanced,1,6,weka.classifiers.lazy.IBk,'-K 5 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20191230.1734,770,86,84,2,0,97.674419,2.325581,0,0,0.028152,0.155485,76.41348,102.981035,14.00522,24.497918,-10.492698,0.162851,0.28486,-0.122008,-5.998056,-0.069745,-42.827288,0,0,0,0,1,84,1,2,?,0,?,?,0.488095,0.023256,0.976744,0.976744,0.023256,0.023256,?,0.976744,?,?,0.488095,0.954042,?,0.976744,0,0.01,0,0.015625,0,15.625,231022,228377,27965,97.674419,51.162791,?
unbalanced,1,7,weka.classifiers.lazy.IBk,'-K 5 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20191230.1734,771,85,84,1,0,98.823529,1.176471,0,0,0.030832,0.128333,114.516286,118.947359,7.905407,14.612411,-6.707004,0.093005,0.171911,-0.078906,-25.131917,-0.29567,-317.907961,0,0,0,0,1,84,1,1,?,0,?,?,0.458333,0.011765,0.988235,0.988235,0.011765,0.011765,?,0.988235,?,?,0.458333,0.975781,?,0.988235,0,0.011,0,0.015625,0,15.625,231315,228670,27672,98.823529,54.117647,?
unbalanced,1,8,weka.classifiers.lazy.IBk,'-K 5 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20191230.1734,771,85,84,1,0,98.823529,1.176471,0,0,0.030832,0.108482,114.516286,100.5483,7.905407,5.248741,2.656665,0.093005,0.06175,0.031255,-27.843606,-0.327572,-352.209652,0,0,0,0,1,84,1,1,?,0,?,?,0.946429,0.1,0.988235,0.988235,0.011765,0.011765,?,0.988235,?,?,0.946429,0.988166,?,0.988235,0,0.011,0,0.015625,0,15.625,231315,228670,27672,100,55.882353,?
unbalanced,1,9,weka.classifiers.lazy.IBk,'-K 5 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20191230.1734,771,85,84,1,0,98.823529,1.176471,0,0,0.019073,0.114772,70.841941,106.37799,7.905407,12.910191,-5.004784,0.093005,0.151885,-0.05888,-9.289838,-0.109292,-117.512458,0,0,0,0,1,84,1,1,?,0,?,?,0.482143,0.011765,0.988235,0.988235,0.011765,0.011765,?,0.988235,?,?,0.482143,0.976337,?,0.988235,0.001,0.01,0,0,0,0,231315,228670,27672,98.823529,51.764706,?
unbalanced,1,10,weka.classifiers.lazy.IBk,'-K 5 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20191230.1734,771,85,84,1,0,98.823529,1.176471,0,0,0.016721,0.1127,62.107072,104.457541,7.905407,12.588356,-4.68295,0.093005,0.148098,-0.055094,-5.579084,-0.065636,-70.57302,0,0,0,0,1,84,1,1,?,0,?,?,0.488095,0.011765,0.988235,0.988235,0.011765,0.011765,?,0.988235,?,?,0.488095,0.976474,?,0.988235,0,0.01,0,0.015625,0,15.625,231315,228670,27672,98.823529,51.176471,?
breast-cancer,1,1,weka.classifiers.lazy.IBk,'-K 7 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20191230.1734,257,29,20,9,0,68.965517,31.034483,0,0,0.385553,0.482009,91.123018,104.146341,25.930469,28.700442,-2.769973,0.894154,0.98967,-0.095516,1.494846,0.051546,5.764825,1,20,1,9,0,0,0,0,0.689655,1,0.816327,?,0.505556,0.744293,0.689655,0.689655,0.310345,0.310345,?,0.689655,?,?,0.505556,0.645501,?,0.689655,0.001,0,0,0,0,0,33114,31137,6285,100,96.551724,?
breast-cancer,1,2,weka.classifiers.lazy.IBk,'-K 7 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20191230.1734,257,29,22,7,0,75.862069,24.137931,0,0.282686,0.318049,0.411786,75.168856,88.97349,25.930469,21.832389,4.09808,0.894154,0.752841,0.141313,6.72364,0.23185,25.929498,1,20,0.777778,7,0.222222,2,0,0,0.740741,1,0.851064,0.40572,0.772222,0.868387,0.758621,0.536398,0.463602,0.241379,0.821201,0.758621,0.699793,0.40572,0.772222,0.823907,0.60735,0.758621,0,0.001,0,0,0,0,33018,31137,6285,100,94.827586,?
breast-cancer,1,3,weka.classifiers.lazy.IBk,'-K 7 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20191230.1734,257,29,23,6,0,79.310345,20.689655,0,0.408163,0.308189,0.403575,72.838587,87.199283,25.930469,28.15691,-2.226442,0.894154,0.970928,-0.076774,7.491226,0.258318,28.889667,1,20,0.666667,6,0.333333,3,0,0,0.769231,1,0.869565,0.50637,0.738889,0.820826,0.793103,0.45977,0.54023,0.206897,0.840849,0.793103,0.754873,0.50637,0.738889,0.789218,0.684783,0.793103,0,0.001,0,0,0,0,33018,31137,6285,96.551724,94.827586,?
breast-cancer,1,4,weka.classifiers.lazy.IBk,'-K 7 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20191230.1734,257,29,20,9,0,68.965517,31.034483,0,0.077739,0.385108,0.479073,91.017804,103.511997,25.930469,28.301573,-2.371105,0.894154,0.975916,-0.081762,1.327134,0.045763,5.11805,0.95,19,0.888889,8,0.111111,1,0.05,1,0.703704,0.95,0.808511,0.111573,0.536111,0.760741,0.689655,0.628544,0.371456,0.310345,0.640485,0.689655,0.61402,0.111573,0.536111,0.654368,0.495164,0.689655,0.001,0,0,0,0,0,33058,31137,6285,100,98.275862,?
breast-cancer,1,5,weka.classifiers.lazy.IBk,'-K 7 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20191230.1734,257,29,20,9,0,68.965517,31.034483,0,0.077739,0.374866,0.470204,88.597171,101.595626,25.930469,34.141519,-8.211051,0.894154,1.177294,-0.28314,2.792629,0.096298,10.769681,0.95,19,0.888889,8,0.111111,1,0.05,1,0.703704,0.95,0.808511,0.111573,0.602778,0.7438,0.689655,0.628544,0.371456,0.310345,0.640485,0.689655,0.61402,0.111573,0.602778,0.65391,0.495164,0.689655,0,0,0,0,0,0,33098,31137,6285,96.551724,96.551724,?
breast-cancer,1,6,weka.classifiers.lazy.IBk,'-K 7 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20191230.1734,257,29,22,7,0,75.862069,24.137931,0,0.171429,0.325524,0.417909,79.229008,93.353468,24.707459,22.197978,2.509481,0.851981,0.765448,0.086534,4.968288,0.17132,20.108452,1,21,0.875,7,0.125,1,0,0,0.75,1,0.857143,0.306186,0.681548,0.842588,0.758621,0.633621,0.366379,0.241379,0.818966,0.758621,0.681992,0.306186,0.681548,0.7568,0.539683,0.758621,0,0.001,0,0,0,0,33074,31137,6285,100,98.275862,?
breast-cancer,1,7,weka.classifiers.lazy.IBk,'-K 7 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20191230.1734,258,28,22,6,0,78.571429,21.428571,0,0.322581,0.284726,0.368842,68.727052,81.605848,24.187188,17.62741,6.559779,0.863828,0.62955,0.234278,8.0853,0.288761,33.428026,1,20,0.75,6,0.25,2,0,0,0.769231,1,0.869565,0.438529,0.803125,0.891236,0.785714,0.535714,0.464286,0.214286,0.835165,0.785714,0.735404,0.438529,0.803125,0.850401,0.634783,0.785714,0,0.001,0,0,0,0,33111,31246,6176,100,98.214286,?
breast-cancer,1,8,weka.classifiers.lazy.IBk,'-K 7 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20191230.1734,258,28,22,6,0,78.571429,21.428571,0,0.322581,0.363195,0.424027,87.667792,93.81544,24.187188,22.276624,1.910564,0.863828,0.795594,0.068234,3.303994,0.118,13.660099,1,20,0.75,6,0.25,2,0,0,0.769231,1,0.869565,0.438529,0.678125,0.800943,0.785714,0.535714,0.464286,0.214286,0.835165,0.785714,0.735404,0.438529,0.678125,0.752838,0.634783,0.785714,0,0,0,0,0,0,33151,31246,6176,100,98.214286,?
breast-cancer,1,9,weka.classifiers.lazy.IBk,'-K 7 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20191230.1734,258,28,19,9,0,67.857143,32.142857,0,0.030769,0.368165,0.448893,88.867357,99.317125,24.187188,24.03441,0.152778,0.863828,0.858372,0.005456,2.066673,0.07381,8.544497,0.9,18,0.875,7,0.125,1,0.1,2,0.72,0.9,0.8,0.036515,0.615625,0.802302,0.678571,0.653571,0.346429,0.321429,0.609524,0.678571,0.623377,0.036515,0.615625,0.712053,0.490909,0.678571,0,0,0,0,0,0,33103,31246,6176,100,94.642857,?
breast-cancer,1,10,weka.classifiers.lazy.IBk,'-K 7 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20191230.1734,258,28,20,8,0,71.428571,28.571429,0,0.243243,0.334407,0.398833,80.718974,88.241406,24.187188,19.046036,5.141152,0.863828,0.680216,0.183613,4.103345,0.146548,16.964952,0.85,17,0.625,5,0.375,3,0.15,3,0.772727,0.85,0.809524,0.247717,0.8,0.919374,0.714286,0.489286,0.510714,0.285714,0.694805,0.714286,0.70068,0.247717,0.8,0.849842,0.619048,0.714286,0,0.001,0,0,0,0,33079,31246,6176,100,94.642857,?
contact-lenses,1,1,weka.classifiers.lazy.IBk,'-K 7 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20191230.1734,21,3,1,2,0,33.333333,66.666667,0,0,0.398559,0.464614,89.675743,90.246786,5.526069,4.452121,1.073947,1.842023,1.48404,0.357982,1.073947,0.357982,19.434201,0,0,0,0,1,2,1,1,?,0,?,?,1,1,0.333333,0.333333,0.666667,0.666667,?,0.333333,?,?,0.916667,0.833333,?,0.333333,0,0,0,0,0,0,4893,3176,1934,100,100,?
contact-lenses,1,2,weka.classifiers.lazy.IBk,'-K 7 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20191230.1734,21,3,1,2,0,33.333333,66.666667,0,0,0.381594,0.461193,85.858586,89.582308,5.526069,4.375585,1.150483,1.842023,1.458528,0.383494,1.150483,0.383494,20.819201,0,0,0,0,1,2,1,1,?,0,?,?,1,1,0.333333,0.333333,0.666667,0.666667,?,0.333333,?,?,1,1,?,0.333333,0,0,0,0,0,0,4893,3176,1934,100,100,?
contact-lenses,1,3,weka.classifiers.lazy.IBk,'-K 7 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20191230.1734,21,3,1,2,0,33.333333,66.666667,0,0,0.388824,0.448639,87.485361,87.143744,5.526069,4.300878,1.225191,1.842023,1.433626,0.408397,1.225191,0.408397,22.171112,0,0,0,0,1,2,1,1,?,0,?,?,1,1,0.333333,0.333333,0.666667,0.666667,?,0.333333,?,?,0.916667,0.833333,?,0.333333,0,0,0,0,0,0,4885,3176,1934,100,100,?
contact-lenses,1,4,weka.classifiers.lazy.IBk,'-K 7 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20191230.1734,21,3,1,2,0,33.333333,66.666667,0,0,0.35566,0.443063,80.023444,86.060634,5.526069,3.94403,1.582038,1.842023,1.314677,0.527346,1.582038,0.527346,28.628641,0,0,0,0,1,2,1,1,?,0,?,?,1,1,0.333333,0.333333,0.666667,0.666667,?,0.333333,?,?,1,1,?,0.333333,0,0,0,0,0,0,4885,3176,1934,100,88.888889,?
contact-lenses,1,5,weka.classifiers.lazy.IBk,'-K 7 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20191230.1734,22,2,2,0,0,100,0,0,1,0.310825,0.343615,105.963169,110.290373,1.673003,1.869634,-0.196632,0.836501,0.934817,-0.098316,-0.187032,-0.093516,-11.179428,?,0,0,0,1,2,?,0,?,?,?,?,?,?,1,?,?,0,1,1,1,?,?,1,1,1,0,0,0,0,0,0,4962,3245,1865,100,100,?
contact-lenses,1,6,weka.classifiers.lazy.IBk,'-K 7 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20191230.1734,22,2,2,0,0,100,0,0,1,0.169346,0.187012,57.731657,60.025275,1.673003,0.848826,0.824176,0.836501,0.424413,0.412088,0.824176,0.412088,49.263288,?,0,0,0,1,2,?,0,?,?,?,?,?,?,1,?,?,0,1,1,1,?,?,1,1,1,0,0,0,0,0,0,4962,3245,1865,100,100,?
contact-lenses,1,7,weka.classifiers.lazy.IBk,'-K 7 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20191230.1734,22,2,2,0,0,100,0,0,1,0.156863,0.180307,53.475936,57.873357,1.673003,0.774046,0.898956,0.836501,0.387023,0.449478,0.898956,0.449478,53.73311,?,0,0,0,1,2,?,0,?,?,?,?,?,?,1,?,?,0,1,1,1,?,?,1,1,1,0,0,0,0,0,0,4954,3245,1865,100,83.333333,?
contact-lenses,1,8,weka.classifiers.lazy.IBk,'-K 7 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20191230.1734,22,2,2,0,0,100,0,0,1,0.207612,0.22881,70.776974,73.441288,1.673003,1.076602,0.5964,0.836501,0.538301,0.2982,0.5964,0.2982,35.648506,?,0,0,0,1,2,?,0,?,?,?,?,?,?,1,?,?,0,1,1,1,?,?,1,1,1,0,0,0,0,0,0,4954,3245,1865,100,100,?
contact-lenses,1,9,weka.classifiers.lazy.IBk,'-K 7 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20191230.1734,22,2,1,1,0,50,50,0,0,0.385236,0.412428,131.330607,132.377201,1.673003,2.500153,-0.827151,0.836501,1.250077,-0.413575,-0.780133,-0.390067,-46.630738,?,0,0.5,1,0.5,1,?,0,0,?,?,?,?,?,0.5,?,?,0.5,1,0.5,0.666667,?,?,1,0.666667,0.5,0.001,0,0,0,0,0,4954,3245,1865,100,100,?
